"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"darimoviesthoughtsoffilms","27 December 2019","I will keep it short, because what needs to be said has already been. This review is also spoiler-free.
The Lord of the Rings: The Return of the King is my personal favourite in the trilogy. It has the msot fight scenes out of any Lord of the Rings tale, and they are all very well written. The first big war that takes place is one of the best scenes in the saga and the ending of the movie is great. I could not fault the previous two, and it's the same for this one.Of course it is a 10/10. This movie is great, and something else I did not say previously was that I really liked everything they did with Gollum in this film. Buy it, no questions.","
            10/10
            "
"Alex_Lo","6 February 2021","This review is about the entire trilogyI have long thought whether, and if so, how to begin a review about ""The Lord of the Rings"". Because there is probably no story that means more to me and where it is so difficult for me to be objective.
I actually came across the story quite late, in 2012. I saw ""The Hobbit"" and even though, in retrospect, ""An Unexpected Journey"" doesn't come close to ""The Lord of the Rings"" in any way, the world still captivated me so much that I really wanted to see more. That very same day I bought the Trilogy-Bluray-Box and, what can I say, watched it in one go. Those almost twelve hours were a revelation. One day later I got the book and read it within a day.
Today, eight years later, I like to boast that I have acquired a comprehensive knowledge of middle earth. Above my couch hangs Anduril- Flame of the West, my forearm is adorned with a Tolkien tattoo, every now and then I say a few sentences in Elvish and all my savings go into my next visit to New Zealand.
I find it hard to describe what fascinates me about this story. Among other things, for me it is the pure embodiment of the magic of cinema. It is a sensitive commodity and the more the global event cinema takes hold, the more it seems to disappear. But the magic in this case is by no means based solely on the infamous budget of 300 million dollar. Among other things, it is the realistic and consistent depiction on Tolkiens world, almost like an alternative historiography. Peter Jacksons belief in a higher task and his awareness that he must not disappoint millions of Tolkien fans made this mammoth project possible in the first place. And the result is known: the fans would have rather missed Christmas than the new ""Lord of the Rings"" movie.
With each film the panoramas became more splendid, the details more loving, the battles more impressive, the moments more intense; Peter Jackson brought Tolkiens unique world truly to life. The New York Times summed it up perfectly:
""Never before has anyone seen a film whose director pays such a high level of respect to the literary source. Jackson puts all his skills at the service of this reference- and he succeeds in creating the extremely rare, one might say, perfect connection between filmmaker and source material.""
Although the effects alone are not the only reason for the magic of the films, ""The Lord of the Rings"" would be unthinkable without them. Only the solely digital Gollum, which steals the show in the second part, and the fighting armies in epic battles ensure the impressive physique. But it is the mixture of the special effects and the impressive props and sets that gives the series its unique aesthetic. This multifaceted world is held together by a skilful editing and excellent camera work. The clever cliffhanger structure ensures that the viewer follows the scattered companions spellbound, repeatedly interrupted by picturesque landscapes. In the end, it seems as if one has absorbed all the splendor of Middle Earth. And here is a significant difference to other sagas like Star Wars, Harry Potter or Marvel's Infinity Saga: Tolkiens World cannot be expanded at will.
The great cast should of course not go unmentioned. How many actors became icons of pop culture through their roles in the trilogy, still today. And of course, Howard Shore made a decisive contribution with his unsurpassed score. Whenever I listen to ""Concerning Hobbits"", it feels like home.
However, for all the points mentioned, the heart of this film series is the story. The peaceful world of the hobbits is in many ways like my own home. And the threat posed by the all-powerful Sauron is always tangible. ""The Lord of the Rings"" tells the essential story of the fight of good against evil, the smallest must defeat the biggest. It is a story of probation. Ever new experiences and losses make the heroes wiser, and also sadder. At first glance, ""The Lord of the Rings"" seems to be an extremely dark story, but it is also full of hope. Aragorn and Arwen have shown me the essence of love; Frodo and Sam, what true friendship means; Gandalf, that there is no need to fear death. With all the seemingly overpowering evil, belief in good is always preserved; the faith that ultimately helps the heroes to victory. The fateful importance of the individual becomes a topic, as does the importance of social cohesion in difficult times.
The mythical structure, with its alternation between epic and intimate moments, seems like a modern ""Iliad"", for some even like a modern Bible- like for me. Under Peter Jacksons direction, three of the best films of all time were made, and for that he and the entire team will forever have my gratitude and the gratitude of many other fans.""Sam: I know, by rights we shouldn't even be here. Just hold on. It's like in the great stories Mr Frodo, the ones that really matter. Full of darkness and danger they were, and sometimes, you don't even want to know the ending, because how can the end be happy? How can the world go back to the way it was when so much BAD had happened? But in the end, it's just a passing thing, this darkness, and even darkness must pass. And a new day will come, and when the sun shines it will shine out the clearer. Those are the stroies that really matter, that mean something, even if you were to small to understand why. But I think Mr Frodo, I know now. Folk in those stories, they had lots of chances to turn back, only they didn't. They kept going, because they were holding on to something.
Frodo: What are we holding on to Sam?
Sam: There's some good in this world, Mr Frodo. And it's worth fighting for.""","
            10/10
            "
"TomLong0507","2 May 2016","It's difficult to process something like The Lord of the Rings: Return of the King: Its very nature defies comparison.There has never been a cinematic endeavour based on a more daunting...or more beloved...literary work. There have never been motion pictures of the magnitude undertaken by co-writer/director Peter Jackson and his production team. The Lord of the Rings movie trilogy will endure forever as one of the most bold and audacious enterprises in the history of cinema. It is, quite simply, a seminal event. Other projects (for example, a movie filmed in space) are already being considered and may someday be attempted. They may challenge LOTR's logistical complexities (or, at the very least, present a comparable set of obstacles), but it is unlikely the numbers of people involved or the sheer duration of the creative process will ever equal this effort.Jackson & Company have made believers out of millions of readers who doubted the works would ever enjoy respectable translation into a more ""mainstream"" media. They have changed the way production models are approached for large-scale projects. They have forged what may well be the premiere visual effects house in the business (WETA Digital). They have raised the bar for all filmmakers to follow, and reminded millions of jaded moviegoers of one simple truth: Love, attention, and genuine dedication to (and appreciation of) one's material can overcome inconceivable obstacles, and always...always shows on-screen.And now it's over.With the longest running time of any film in the cycle (early indications suggest next year's extended DVD cut will clock in at over 4 hours long), RotK is an all-out assault on the senses. There are times when it is simply impossible to take it all in: Armies of hundreds of thousands clash beneath towering war beasts as deadly, dragon-like bird-things strafe hapless victims on the ground. Mountainsides erupt with pyroclastic fury as lava flows labour to engulf our heroes. This film is off the hook, gloriously so.In tone and ""feel"", RotK rests comfortably between Fellowship of the Ring's penchant for character-centric drama, and The Two Towers' colder, more mechanical ""war movie"" approach. What we end up with, is, in essence, an emotionally charged war movie sprawling in scale yet intimate in heart, its effects are frequently overpowering.","
            10/10
            "
"Danimal-7","8 April 2004","Fellowship of the Ring was far and away the best of the three Lord of the Rings movies, and the Academy snubbed it.  The Two Towers was far less impressive, but that was understandable since the book of the Two Towers is the weakest of the original trilogy, and Jackson saved one of its best episodes, the confrontation between the hobbits and Shelob, for the third film.  The third film rebounds, as it ought to have given that the third book is the best, but it does not reach the level reached by the first movie, much less by the book.  Overall, Jackson did a good job, none of the movies is bad, and he deserves recognition for his work and the risks he took.  It's just hard not to feel disappointed, given the huge promise of the first movie, to find that the trilogy as a whole is quite good but nowhere near great.Certainly Jackson achieved a very impressive feat in constructing battle scenes that are even more exciting and terrifying than the excellent ones in the previous two movies.  The assault of Grond on the gate of Minas Tirith, the wild charge of the Rohirrim, the confrontation between Eowyn and the Lord of the Nazgul, and the desperate clash with the Oliphaunts are probably the finest fantasy warfare sequences ever filmed, managing to be intimate and detailed while also giving a sense of the overall strategic picture of the battle.  Kurosawa would have been hard put to do better.Too, Jackson pulled a major coup by constructing a version of the climactic scene at Mount Doom that will surprise the readers of the original book without disappointing them  and it would have been very easy to go wrong at this point.  And, Jackson manages a few times to do what he did with astonishing regularity in The Fellowship of the Ring: spot the dramatic moments and give them even more impact on film than they have on the printed page.  His version of the scenes in the Paths of the Dead and the lighting of the beacons of Gondor are masterful.But, Jackson has lost his eye for character; indeed, he has lost it so disastrously that I have to wonder whether his master portraits of Boromir and Gandalf in the first film were anything more than luck.  This is clearest in his revolting representation of Denethor.  Jackson's Denethor is a cretin: weak, craven, stupid, self-pitying, insensitive, spiteful, utterly devoid of redeeming features.  No man cut from this cloth could have lasted a month as Steward of Gondor, much less raised two of the boldest warriors of Minas Tirith or pitted his will against the Dark Lord Sauron for control of a Palantir.  The true story of Denethor, which Jackson misunderstood completely, is not of the crumbling of a coward, but what is infinitely more tragic, the crumbling of a brave man.Meanwhile, Gandalf has receded into Old Testament prophet mode, and seems to have no emotions of his own whatsoever.  Granted, even in the books Gandalf seems more distant and unapproachable after his reappearance, but he still had the old irritability and humor underneath.  Arwen, after being used so well in the first movie, again becomes an annoying hindrance to the plot. Gimli, at least, has improved somewhat since The Two Towers; he is still being used as comic relief, but the humor is now more of a deliberately self-deprecating kind than the humiliating pratfall jokes he had to suffer through last time.Also, I have to complain about some of the things that Jackson left out.  I will concede that he was right to omit two of my favorite parts: the meeting with Ghan-buri-Ghan and the Scouring of the Shire; time was limited, and something had to be cut.  (he could have omitted the Paths of the Dead too, if he'd had to, although that would have been a shame considering how well he did that sequence).  But the confrontation between Gandalf and the Witch-King of Angmar at the ruins of the Gate could have been done in thirty seconds, and the parley with the Mouth of Sauron would have required less than one minute to deliver one of the dramatic high points of the whole book.That Minas Tirith, Mount Doom, and the Grey Havens are magnificently done almost goes without saying.  Art direction has been the one consistent strong point throughout this whole trilogy.In all, The Return of the King is a good movie.  Certainly far worse ones have won Oscars.  I just hope that the award doesn't lead to people imagining that this is the best movie of the trilogy.Rating: *** out of ****.Recommendation:  Go see it on a big screen.  But watch The Fellowship of the Ring first.","
            10/10
            "
"J. Spurlin","27 April 2005","I haven't read the J.R.R. Tolkien books or seen the first two movies in this series, so I won't waste your time with a formal review. Here are some miscellaneous thoughts from the perspective of a Middle Earth neophyte:If you're wondering if you can understand this movie without having seen the first two, you can. I didn't realize I was watching the third installment until the end when I saw there couldn't possibly be any more story. I had a little trouble here and there, but the movie never really lost me.Roger Ebert complained that characterization in these movies is given short shrift. Maybe so, but I thought Mr. Frodo and Sam – and the love they had for each other – were very moving. For me, they were the heart of this movie. I was roused into anger when Gollum framed Sam and temporarily split the two men – are Hobbits men? – apart.Everyone says it, and everyone's right. Gollum is a great villain; it's a great performance by Andy Serkis and the CGI craftsmen who jointly created him. I loved to hate Gollum.Is that woman who chafes at not being able to fight alongside the men a character from Tolkien's books? She's such a tedious action movie cliché – or would be if the actress playing her weren't so convincing and charming. She even ends up a genuine threat to a character who cannot die by any man, because of a technicality: she's not a man. That reminded me of the dreary moment in ""Jurassic Park"" when Helen Hunt cracks on Jeff Goldblum for talking about Man as if the term somehow excluded women. (Genesis: ""And God created Man, male and female."")I was very impressed with the special effects. Yes, they were awesome in themselves. But it's also impressive that they existed to tell the story – a rare feat these days when the story usually exists to service the effects. Still, the effects – while never overwhelming the story – sometimes overwhelmed themselves. Ebert gave special praise to the giant spider, but by the time it arrived I was already so sated with CGI monsters that this one didn't seem inordinately frightening. (Incidentally, Ebert says the spider scenes marked the best movie battle between giant insect and man, but these scenes – good as they are – don't replace the much lower-tech ""Them!"")I'm not in love with Peter Jackson's directing style. His camera is always sweeping around the scenery, which is almost invariably SFX-laden, as if to say, ""Nothing up my sleeve!""Viggo Mortensen is supposed to be a major star of this series, but he makes little impression on someone watching just this entry. Elijah Wood – with his enormous eyes and beguiling presence – feels like the protagonist. Orlando Bloom also has little to do, but unlike Mortensen he makes a bad impression. When we see him in closeup the only thought that seems to be roaming his mind is: ""Aren't I pretty?""What is it about some of these great old men of the theater – men like Derek Jacobi, Richard Harris – and here, Ian McKellan? One of them can just stand on screen for five seconds and even if you've never seen him before, you think, ""Wow, what a great actor.""Someone made a terrific comment on the message board for this movie, and it deserves to be read:""When anything becomes a 'craze' it tends to annoy those of us who enjoyed the material quietly and non-fanatically before it was a fad. When I was a young teen I actually had kind of a love-hate thing with George Lucas because when 'Star Wars' became popular it was suddenly 'cool' to like science fiction, and those of us who had liked it all along were assumed to be part of that herd.""I first read 'The Lord of the Rings' in my freshman year of high school (25 years ago now) and I have liked it ever since. I was glad to see the movies done, enjoyed them well, and plan to watch them again throughout the years. And though I suppose the advertising hype was necessary so the producers' gamble could pay off, I am glad it's over. Now the fad-of-the-month club people can move on to something else, and let me enjoy something I like in peace.""She was deriding both the people who obsessively love and abuse the movie. If the craze really is over, this might be a good time for a newbie to visit these movies. I saw this one, and despite my minor complaints, I loved it.","
            10/10
            "
"bombersflyup","14 December 2020","The Return of the King is a spectacle of sight and sound, valiance and camaraderie, with grander scale battle, though darker and less joyous.A mammoth tale, starting with Gollum before he was. A hobbit himself, who despite leading Frodo into a trap, saves the day by attacking him and falling to his demise with the ring. A great film, not without its flaws though. Eowyn killing the Witch-king of Angmar's silly and even Sam killing the giant spider and orcs as well, though the spider segment's awesome. More so though, the ghost army of the dead, some invincible force that just sweeps through everything. The film's more than the sum of its parts though, holding weight of the entire journey and endeavour and well worth the massive commitment of time to do so.","
            10/10
            "
"A_Kind_Of_CineMagic","29 April 2009","A lot of people looking on this page will thoroughly disagree and disregard my comments but I feel justified in saying that the Lord of the Rings trilogy and this final part in particular are possibly some of the most over-rated films of all time! I hasten to add that I do like the films and rate them as very good 7 or 8 out of 10 but I just do not see them as the 10/10 all time greats that other people see them as. I love fantasy stories and films in general, I just find these films to be far less impressive than most people appear to think they are. The main thing in the trilogy I find absolutely impressive is Gollum (Andy Serkis). The motion capture performance by Serkis is genius and the CGI character was the best up to that time. Also Gollum is a great character, hilarious, sometimes creepy and fascinating. Also you cannot fault Christopher Lee as Saruman, Ian McKellen as Gandalf and there are other good performances too.Most people who loved the books or loves this kind of story understandably lap the films up enthusiastically. An epic, massive budget presentation of one of the most famous and loved fantasy stories is somewhat irresistible to anyone who likes fantasy stories at all. However, I was a little bit underwhelmed on my first viewing of the films and have remained so with each viewing. They are not bad films at all. They have great spectacle, have some epic action, some scenes with effective humour or emotion and some fine actors but there is a lot I find disappointing. LOTR would be extremely difficult to adapt to film for anybody and I don't think these films do it as well as they could. There is a lot of time wasted unnecessarily and important aspects of story and character are left out or underdeveloped.I find Peter Jackson generally a far from 100% successful director. His version of King Kong is poor and shows his faults even a lot more than the LOTR trilogy. All these Jackson made films are a bit overblown and a little pretentiously directed. Extremely long shots of characters gazing into camera, at each other or into the distance occur so often it is incredible. A great director does not need words to tell a story or convey emotion and the face and eyes of an actor can be used to huge effect. But most shots of characters without dialogue in this trilogy fail to make me feel anything other than they are wasting time! Frodo (Elijah Wood) especially just gazes or gawps for what seems like ages without making me connect with his feelings and without moving the character or story on at all.CGI is the real king in these films and as impressive as many scenes are, it never thrills as much as the real scenery or real action in some older epics. The epic spectacle is therefore not enough to carry me away on its own, it requires great storytelling. Some great storytelling does occur in these films but I do not feel Tolkein's story or characters are done full justice due to Jackson wasting time on 'pretty', glossy, showy film making. A real efficiency and supreme skill was needed to get the most from the source material and this is lacking. For instance, Return of the King misses out important aspects of Aragorn, Feramir and Saruman's stories and I find Frodo comes across as rather petulant, annoying and lacking heroism. Samwise comes across a lot better.A great villain completes a great story. Sauron appears a feeble 'villain' throughout the trilogy. A flaming eye is not exactly Darth Vader! Tolkein created a villain difficult to show effectively on screen and Jackson's presentation of Sauron fails to convey threat or menace at all. Saruman is a good villain and is brilliantly acted by Christopher Lee but has totally insufficient screen time, particularly in the final story where he goes straight to DVD!Overall The Return of the King is easily the weakest of the trilogy for my tastes featuring faults I have listed above, rather overblown CGI action and an extraordinarily dragged out ending.Yes these films are very good but for me they are nowhere near the classics they are reputed to be or that they could have been if perfectly directed.","
            10/10
            "
"davyjones-636363","26 November 2021","This film just doesn't age. It really is that good. There's always something new to find in it, and it has to be one of the most impactful fantasy films ever created - hell, fantasy stories. This conclusion is just straight up the best. Top 10 all time.","
            10/10
            "
"The-Sarkologist","28 October 2011","While not strictly related to the books, I must mention that earlier this year when I went to England one of my destinations was Oxford. While I Oxford I went and had a beer at Tolkien's pub, visited Tolkien's house (20 Northmoor Avenue, there is a plaque on the house that identifies it as his house) and paid a visit to his gravestone. Tolkien was a professor of English literature at Oxford and it shows in his writings. As mentioned previously, he borrowed as lot of ideas from the many books that he had read and incorporated it seamlessly into his epic.It is said that Tolkien hated Shakespeare and considered his writings unoriginal and contrived. One thing he points at is Macbeth where Macbeth is told that he cannot be killed by one of woman born. This meant that it was only McDuff, who was born by cesarean, that could kill him. This, Tolkien though, was rubbish, and wrote into The Lord of the Rings a concept that he thought was much better, that is that the Witchking of Agmar could not be killed by any man, and it was Eowyn, the daughter of Theodren, that ends up slaying him. Personally, I think this is just as contrived, but Tolkien's dispute with Shakespeare can be left for another day.As with the opening of the Two Towers we are introduced to Theodren, a king driven mad by the power of Saruman, in Return of the King we are introduced to another mad ruler, the Steward of Gondor. Gondor does not have a king, and has not had a king for a very long time. Instead the land is ruled by the Stewards, but there is an anticipation that a king will return and take the throne, and this is something that the Steward does not want happening. He has become corrupted by power, and the only way that he is able to let go is through death.In Lord of the Rings, power corrupts, and corruption leads to madness. We see this clearly with Gollum. He finds the ring and in finding the ring is immediately entrapped by its power. Bilbo has pity on Gollum, and in the end so do we. His life is corrupted by one desire and that is to possess 'his precious' the one ring. The ring dominates his entire life, and he ends up hiding in a dark cave staring at his precious. However when he loses it his life is destroyed. It is at this point that even we, the reader, pity him, because we know that his life has no meaning beyond possession of the ring. This drives him to then search for the ring, and this greed that has corrupted his heart pretty much makes him untrustworthy. The only reason he helps Frodo is to attempt to get back his precious.There is a point where Gollum appears to have beaten his demon, and truly understands Frodo as a friend, but this changes when Frodo is forced to betray Gollum, but what Gollum does not realise, and never realises, is that Frodo did this to save his life. However Gollum is an individual that is driven by one obsession and it is this obsession that drives him to separate Sam from Frodo. He knows that the only thing standing between him and his precious is Sam, and he does what he can to get rid of Sam. However, as mentioned previously, it is Sam's undying loyalty to Frodo that drives him, and even when Frodo sends him away, Sam always remains there, ready to step up and save his friend.","
            10/10
            "
"efee_puiyi","10 August 2020","I've just watched thousand times.The Rohirrim scene one of the greatest scene.The sound and all the soldiers...And the Minas Tirith I try the built on Minecraft.The VFX is amazing.I compare with Avengers:End Game.LOTR is better.The characters and all of the war scene It's just breathtaking.I want to scream with them.The King ''Aragorn'' is very good too.And the last war scene He says ''For Frodo''.Okey I like Frodo but Sam.If Sam doesn't be there for Frodo.Frodo can't do anything but It's okay just watch it and again again...","
            10/10
            "
"frankde-jong","22 January 2022","In 2022 my plan was to review both the ""Lord of the Ring"" trilogy of Peter Jackson (2001 - 2003) and the two ""Nibelungen"" movies of Fritz Lang (1924), the reason being that both are ultimately based on the German ""Song of the Nibelungs"" and / or the Scandinavian ""Völsunga saga"". The ""Lord of the Ring"" novel by Tolkien (Jackson) and the Nibelungen opera-cycle by Wagner (Lang) functioned to a greater or lesser extent as an intermediate station with respect to these adaptations.As if they had heard about my plan, right at the start of 2022 Dutch television broadcasted al three episodes of the ""Lord of the Ring"". You can only admire the courage of Peter Jackson, because he was taking an enormous risk. How to involve all those that had not read the book in this labyrinthine story without rousing the indignation of those that had read the book (and often loved it) about leaving out too much detail?Jackson proved to be up to the task in a marvelous manner and brought the fantasy genre to the next level. Twenty years ago the computer generated images (cgi) used by Jackson were nothing less than revolutionary.In his review Roger Ebert remarked that in comparison with the novel the ""sword and sorcery"" element in the movie was emphasized too much. It was too much of ""The adventures of Robin Hood"" (1938, Michael Curtiz & William Keighley) and too little of ""The Wizard of Oz"" (1939, Victor Fleming). To translate this remark to the actual characters of the story. In the novel the Hobbits are realy the central characters while in the movie they are the weak spot of the group that have to be defended (in flashy action sequences of course) by the other members of the fellowship.There is a grain of truth in this comment. On the other hand, if you invest heavily in cgi and takes the fantasy genre to the next lever (as stated earlier in this review) you want some action in return, don't you?I called the story labyrinthine and indeed there are many species and races involved. The essence of the story is however rather clear.It is a story about the struggle between good and evil.The forces of the good (Hobbits, Elves, Dwars, Men) cooperate in a fellowship and are learning to appreciate each other more and more as the story unfolds.The evil as represented by the ring (lust for power) is not limited to certain characters. Anyone can in principle be infected by it. In effect there are characters that are evil in the trilogy, but had been good in earlier era's of the Tolkien story (not covered by the Jackson trilogy).""The return of the King"" is the last episode of the Ring trilogy. It is amazing that after the first two episodes Jackson is still capable of surprising his spectators. The battle at Pelennor fields in ""The return of the King"" surpasses the battle at Helm's deep in ""The two towers"", which was already taking your breath away.In the general remarks about the trilogy as a whole I defended the balance that Jackson has kept between action scenes and the Tolkien story. This does however not apply to the bombastic speeches preceding the action scenes, that irritated me more and more.Also in the general remarks I praised the computer generated images (CGI) that were state of the art at the time of release. In the scene in ""The return of the King"" in which Gandalf enters the city of Minas Tirith for the first time it striked me how well these cgi were integrated in and synchronised with the life action.While Frodo was the lead character in the first episode and Aragorn in the second, in the final episode the two lead characters were well matched. An improvement! On the other hand the character of Smeagol / Gollem is less interesting in ""The return of the King"" because his good (Smeagol) side is nearly non existent and he becomes the rather unidimensional bad Gollem.In ""The fellowship of the Ring"" Aragorn has a romance with the elf Arwen. In ""The two towers"" Eowyn, a noblewoman of Rohan, feels attracted to Aragorn. Because you expect that the battle against the evil Sauron ultimately will be won by the good forces, the big question becomes which of these two romances shall eventually come to fruition? Jackson answers this question, but in my opinion quite in a rushed way. Especially the story of Eowyn is rushed, but maybe this is less so in the extended edition of the film.Talking about Eowyn, in a MacBeth like scene she kills the Witch King of Angman, who imagined himself save on the battle field because he could not be killed by a man (just like MacBeth feels safe because no man born of woman can kill him).One of my favourite scenes towards the end is the scene in wich the Hobbits are back in the Shire, having a pint in a pub. This is the kind of life they have been fighting for, but after all they have gone through they are no longer capable of enjoying it. This realy is a scene in the spirit of Tolkien, who fought in the First World War and was of the opinion that in a war there is no winner and only losers.","
            10/10
            "
"andrewchristianjr","31 March 2019","Many of u would agree with this choice. Superb film. The acting, the story, everything is awesome. They saved the best for last. Well done Mr. Peter Jackson!!","
            10/10
            "
"bellino-angelo2014","6 December 2022","As I said in the reviews for the previous two chapters, I was curious for years about the LOTR trilogy because of ther reputation and many reviews. The first was great and a nice introduction, the second, while not outstanding, still good in some ways and the third... too great that it's a shame that you can't rate a movie with a score higher than 10, it's too damn perfect!After a prologue that shows us the origins of Gollum we join Gandalf, Eomer, Aragorn, Gimli and Legolas (Ian McKellen, Karl Urban, Viggo Mortensen, John Rhys-Davies and Orlando Bloom) that on the way to Isengard meet Merry and Tuc (Dominic Monaghan and Billy Boyd) that tell them about Treebeard that won against Saruman who is now imprisoned in the tower of Orthanc. Gandalf then goes to Denethor for preparing him for Sauron's attack but Denethor is insane because his son Boromir (Sean Bean) died: in the meanwhile Frodo, Samwise (Elijah Wood and Sean Astin) and Gollum arrive to Minas Morgul where Gollum makes Frodo believe that Sam wants the precious ring, but Sam will save Frodo from a giant spider. After a long battle Aragorn, Gimli, Legolas and the army of the dead ogres arrive to Gondor, and now they don't have any other choice than go to Mordor, so that Frodo can go to Mount Doom for destroying the ring. Frodo is attacked by the ogres only to be saved by Sam, and can finally throw the ring in the lava despite a fight with Gollum. After the ring melts, the army or Mordor goes away and Sauron's spirit is defeated forever. Frodo and Sam are saved by the eagles and are taken to Gondor, and the day after in Minas Tirith there is the crowning of Aragorn as the new king and the celebration of his wedding with Arwen (Liv Tyler). In the end we see Bilbo finishing his book and Frodo decides to travel with the last elves left to Valinor.The sets are huge and spectacular at the same time, and the money was spent well for the scope. The performances by all (Mortensen, Bloom, Astin, Cate Blanchett, Wood, McKellen, Tyler and Rhys Davies) were all the great, and the soundtrack was on par with all the other settings. I especially loved the song OVER THE HORIZON by Annie Lennox towards the end credits, it was that great. The battle scenes and special effects were marvellous considering it was made in 2003.Overall, a must for fans of the trilogy and besides that, a masterpiece that has to be seen at least once for its greatness, it's that powerful!","
            10/10
            "
"cgbarr-73033","13 September 2019","The Lord of the Rings is one of the most iconic, memorable movies in history, and it deserves a FAR BETTER overall rating than an 8.9.","
            10/10
            "
"ffiisshh","14 September 2019","As an avid Star Wars fan since the age of ten, I never thought anything could supplant the classic trilogy...but I was wrong. The Lord of the Rings with Return of the King as the grand finale, is truly the greatest film of all time. Watching this beloved classic has become a heartwarming and thrilling classic that never gets old, viewed year after year. I am emotionally and spiritually drained and uplifted every time. JRR Tolkien and Peter Jackson have brought to life the most inspiring and enjoyable tale of all time. I have never before or since enjoyed a set of films as I have these. Beautiful and breath-taking beyond words, Lord of the Rings is the Masterpiece for the ages!","
            9/10
            "
"pyrocitor","24 September 2008","As the saying goes, ""All good things must come to an end"", but seldom does one wish to refute such a statement as strongly as in the case of the Lord of the Rings trilogy. Tolkien had become a holiday tradition, leaving the prospect of a December without Middle Earth an almost overwhelmingly bleak future. After struggling through over six hours of emotional investment, viewer expectations were at a critical peak: how could such a painstakingly, lovingly constructed journey possibly be brought to a satisfying conclusion? Suffice to say, the film does not disappoint, its ensuing 11 Academy Awards still seeming to fall short of properly appreciating the triumphant masterpiece of a conclusion. The title proves prophetic, as the film marked the true ascent of Jackson's films into the realm of abiding classics.Debate over which film can be regarded as the strongest of the three continues eternal and remains largely a matter of individual taste, but a strong case can be made for Return of the King being at least the most rounded of the trilogy. With epic, rousing battle scenes to match any set pieces of The Two Towers and heartfelt emotional moments to rival any in Fellowship of the Ring, Return of the King exemplifies the trilogy's strengths while providing the necessary catharsis for the entire painstaking journey. And an emotional climax it is, as Jackson delves into the darkest and most tumultuous expedition into Middle- Earth. From the first notes of Howard Shore's flat out stunning musical score, the viewer is ensnared, as Jackson generates gruellingly heartfelt emotional resonance with awe-inspiring ease. Only in the hands of such a confident filmmaker could such unbridled sentiment steer clear of the embarrassingly melodramatic, but in such an engrossingly crafted world, even the most stilted lines ring as rousing, genuine and emotionally resonant - it would be a feat indeed for any viewer, no matter how jaded, to hold back tears at the film's wrenching finale. Despite the occasional trimmed scene (fans of the novel may lament Saruman's death scene, seen on the DVD extended edition), Jackson as always remains obsessively faithful to Tolkien's vision, and while the enormous running time and conclusion after conclusion may prove trying to those unfamiliar with Tolkien's works, it is impossible to imagine a more satisfying adaptation of the timeless novel.But even viewers spoiled on Jackson's first two takes on Tolkien's fantasy world will find themselves spellbound by the visual mastery on display. Easily a pinnacle of cinematic aesthetics, Jackson's Middle-Earth remains an indescribably lush, expansive tapestry of imaginative beauty. Seldom has a world been so credibly and completely generated, with staggering attention to detail ranging from the vast action set pieces (Jackson gleefully indulges his schlocky horror roots with Frodo and Sam's eerie, unbearably tense battle with monstrous spider Shelob, and lets rip with the enthralling siege of Gondor. And if his cross- cutting between Gondor's face-off with the combined armies of Mordor and the overwhelmingly heightened volcanic climax at Mount Doom can become infuriating - I'm prone to yelling ""GO AWAY, TROLL"" at this point - it's testament to how painfully invested the viewer is) to the smallest etching on a soldier's helmet. It is such minuscule details which reveal that Jackson's dedication is not just to showy exteriors but in truly bringing to life the spirit of the source novels, and as such, The Return of the King proves peerless.Capturing an audience's interest and sympathies for three vast films in a row would be no easy feat, had the exemplary cast not created some of the most beloved film characters of all time. While keeping tortured protagonist Frodo an engaging and tragic lead instead of simply bug-eyed and annoying is a thankless task, Elijah Wood remains quietly charming enough to master the audience's sympathies throughout. Ian McKellen redefines the word class as noble wizard Gandalf, while mercifully still allowing moments of warm humour to slip through the cracks of his dignified solemnity. Viggo Mortensen's quiet yet ferocious charisma makes his heroic Aragorn a truly powerful and resonant figure, and Sean Astin infuses the wrenching journey of Frodo's noble companion Sam with pulsing emotion and endearing heart, a truly remarkable performance. The forever underrated Andy Serkis generates an enormously powerful performance, riddled with menace, humour, pathos, and exceptional physicality as the viciously obsessive Gollum. Bernard Hill emanates subtle nobility as patriarch Théoden, while David Wenham is truly compelling as discounted Gondorian noble Faramir. Billy Boyd and Dominic Monaghan expand beyond comic relief to true dramatic sentiment as hobbits Pippin and Merry, and Orlando Bloom and John Rhys-Davies continue their comic banter and exhilarating fight scenes as elf Legolas and dwarf Gimli to welcome effect. Similarly, the often overshadowed female cast members more than hold their own despite lack of screen time, as Miranda Otto is rousing and gripping as tenacious noblewoman Eowan, and Cate Blanchett and Liv Tyler prove distinguished and mesmerizing as Elven royals Galadriel and Arwen. Such praise could prolong to the extent of the film's succession of endings. Suffice to say, The Return of the King embodies the strengths of a trilogy that, uncontroversially, can be considered some of the greatest filmmaking of all time. A truly stunning melding of exhilarating action, devastating emotional storytelling and sumptuous visuals, The Return of the King proves an engrossing epic of cinematic magic in its most most fulfilling, unpretentious form. Even for those normally dismissive of the fantasy genre, the last of Jackson's cinematic masterpieces is almost sure to enthral and capture the heart as next to no other film can. -10/10","
            10/10
            "
