"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"The Dark Knight","lizziebeth-1","3 January 2009","Sigh. Christopher Nolan almost got it right with the right franchise (Batman represents the hunted hero allegory for the male human condition well). Unfortunately, the franchise rebootism, the gross overuse of computer generated imagery (CGI), plus the film's graphic novel vs live action antagonism, for me, became highly problematic.I asked myself just when did I drop out of the movie? -Well, 11 minutes in. By then there were already too many issues with Nolan's juggernaut. Here are some of them:1) the many filmic reboots irritating our story concept,2) the prologue brazenly ripping off Yves Simoneau's 2003 TV docudrama ""44 Minutes:The_North_Hollywood_Shoot-Out"" (without acknowledgement),3) wasting William Fichtner in a nothing role,4) too many red herrings of the ridiculous faux ""Batdudes"",5) Batman's ridiculous audio-""soured"" voice,6) ""Lieutenant"" Gordon's similarly audio-""soured"" voice in the vault (why?) on ""we'd have to hit all the banks simultaneously...""And all this in the first 11mins!!Soon we're hit with the disingenuous tangent about Commissioner Gordon aimed at the ignorant in the audience. Everyone who knows this franchise expression will never accept ""Lieutenant"" Gordon's untimely death...but it's enough to turn us against the screenwriter! This is called ""ratcheting the plot"", aka ""yanking the audience's chain"".There's a lot more where this came from.TDK, as an early superhero film, suffers from graphic novel vs live action antagonism. It can be hard to show the impossible realistically, and when the allegory goes too far, we're back in disbelief.During the transportation scene with Harvey Dent (Eckhart), both the suspicious cabin crew action and the over-the-top ""SLAUGHTER"" graffiti on the attacking rig just makes us lose patience with the film's dropped police procedural tone.Christopher Nolan raised the bar for Batman, but just not far enough, so TDK seems to undermine its own new standard. Computer generated imagery (CGI) certainly can be a trap like catnip to many directors, but its use actually controls the tone of a film. So if you decided to make Two-Face's closeups show his skinless CG-musculature for shock value, then you deserve flak for making your film too ""schlocky"".More examples of wrong tonal balance:7) The dinner scene debating Batman's role in a democracy is admirable, but its execution is mired in table hubbub between two couples. The gravitas is lost in the shuffle.8) Bruce Wayne's awful speech pillorying Harvey Dent undermines our faith in Bruce as well. His venom was so unnecessary that he actually tries to undo the effect for Rachel Dawes (doesn't Gyllenhaal's replacement of Katie Holmes again smack of rebootism?).9) Harvey/Gordon's prisoners in the traffic snarl deserved more screen-time. The battle of wills with The Joker represents the film's ""Prisoner's Dilemma"" so the audience needed to emotionally be with the ferry scene already.10) Two-Face was too cartoonish/rabid for live action, even in context. Harvey is depicted as having been so well-adjusted prior that the overwrought burning and accidental loss of his fiancée simply doesn't justify his later violence. His dementing rings utterly false. Without showing more of his back-story, it's irresponsible to either kill the character or turn him so deeply and irrevocably psychotic, all in one film.11) Dent's hospital-room screaming is implausible: he shouldn't have enough strength to roar at Gordon, let alone been allowed by ER doctors to reject tissue grafts! Deeply, deeply ridiculous. Moreover, how can he talk properly with ONLY half of his mouth missing lips? His entire CGI facial concept just for the sake of CGI remains completely implausible. It's a fundamental break with the film's pretence at live action. How can we suspend our disbelief? Perhaps by all of us turning into 8yr old boys... and there now appear to be billions of 'em.12A) Such deep burn victims never have clean muscle afterwards anyway, so why wasn't Dent's CGI face just mottled flesh? Well, to stick to the gross graphic novel design concept for all the 8yr old boys: schlock on steroids.12B) Dent's skeletal musculature CGI is even wrong within the Batman mythos. There was no plotted reason for the deep burn at all, since Batman was rescuing Dent from the flames. Why is Two-Face so gross? Again, over-indulgence of CGI to ""deliver the schlock"", long computed by studios as mandated together with sci-fi.13) The interrogation cell scene was annoying directorial self-indulgence. It was darkened outrageously during Gordon's interrogation just for the Batman reveal. Completely implausible, it relies on Nolan controlling ""the fourth wall"" (the audience's POV). Overripe, ridiculous, and insulting to the audience.TDK(2008) does make several great points, but I'll let others expound on that. For me, it's sufficient to sing the 8yr old Bart Simpsons parody: ""Jingle bells, Batman smells, Robin ran away""...","
            6/10
            "
"The Dark Knight","theskulI42","28 July 2008","When the Joker showed up at Wayne's fundraiser for Harvey Dent, my tentative rating was at an 8.5. I was thoroughly enjoying myself, and was having it go mano-a-mano with my all-time favorite superhero movie, Spider-Man 2. By the time Batman swerved around the Joker on his motorcycle, I was getting a little restless, a 7.5 maybe, and set the score around 7.5 or so; still liked the film, and was pleased that at least I was going to give it a positive grade, to spare myself the hassle. By the time Harvey Dent was chillin' in a warehouse with ol' Jim, I was rooting for Batman to die if only to end the film more quickly.There is a good film in here. Hell, there's a GREAT film in here, but my god, to humanize this film is to implore it to do a few crunches. The Dark Knight is hideously, mindbogglingly, monstrously overlong. Every source physical and electronic had informed me that the time FLEW by that it may have lasted two hours and thirty-two minutes, but it sure as hell didn't feel like it. Well, they're right. It DIDN'T feel like two hours and thirty-two minutes. It felt like three. By the time Dent got his faced burned, I was glad that it was finally wrapping up, because it had gone on a bit too long at that point. The HOUR that it spent unnecessarily wrapping up plot strands after that scene was what killed the film for me.There was definitely a lot to like here. In a superhero film, the constant is the hero, the variable, and thus, the definition of quality, is in the villain. The Joker is the best of the Batman villains because he's the most colorful, and yet the most terrifyingly plausible. He embodies things we fear on a fundamental level: People who hide their identity,in masks and grotesque makeup, who are unhinged, who can and will do anything on a whim. Where other villains include a poof who tells riddles and a man raised by penguins sewer (don't worry about correcting me if I got that wrong, I don't care), the Joker seems horrifyingly impervious to scrutiny.In the acting department, I had surprisingly little problem with Bale. He seemed less brooding and more personable, more lively than I had seen him. When he put on his scaaawy voice, my entire theater chuckled, but I understood what he was trying to do; it far more real and acceptable than before. As for the rest of the cast, Ledger did a good job, but by the halfway point, I grew tired of the film treating him as an go-to gag machine. The longer we sat with him, I saw him descend from Jerry Brudos into Jerry Lewis. People seem to overestimate the difficulty in playing a crazy person. Talk with a funny voice, affect a little walk, invent a couple of mannerisms, it's really all in the definition. The entire film, I was thinking: You know who could have been fabulous at this role? Andy Dick. Seriously, Ledger's put-on voice sounded almost exactly like Dick's normal voice, and there's a built-in hatred for the man anyway, what better way to immediately cultivate a visceral audience reaction? I think he could have done a fine job. Aaron Eckhart, on the other hand, was quite poor. He had the chiseled chin, and I know the man can act, but here he just seemed out of his element. Far too often, I saw Aaron Eckhart acting when I should have seen Harvey Dent speaking. As for positives, I thought Maggie Gyllenhall was a tremendous upgrade on Katie Holmes. She infused the character with dimensions and life, and she convinced me every second she was on screen. Michael Caine also did a fine job, and I want to give a mention to Eric Roberts, who I thought stained the screen with the sleaze emitting from his body in his meager calls to set. Most of the rest of the cast had little to do, although I was still lamenting that, as good as job as he did on the good side, possibly the great go-to villain actor of the last generation will never be given a chance to enliven a Batman villain.Batman Begins, which I gave a 6/10, ran 2:20. I don't remember feeling it was overlong, just sort of lame. While, The Dark Knight is as far from lame as you can get, but that other problem reared its ugly had and caused me far more pain that the immediate fizzle of its predecessor, because it had so much going for it, and it seemed to have squandered it with a wasted hour that did NOTHING NEW for the characters. Did anything that important happen in the final hour of the film that hadn't happened at least once beforehand? And every new thing they did introduced was so labored and obvious that it was just as much of a time waster as everything else.The word, more than any other, that I want to use for my opinion towards this film is ""lament"". I wanted to LOVE this film, to be greeted with open arms by my electronic peers into their cool, hip club that apparently numbers in the billions. And my initiation was all set. Bruce, Chris & I had passed several hurdles, several tests, on our way to being accepted together, hand-in-hand, brothers in arms. But like Harvey Dent's infamous coin, the game was rigged. They flipped it until we failed, and fall flat on our faces we did. Or at least, I did. We took part in a five-legged race, and they persevered while I got stuck with the shackles, and that's too bad. The finish line was in site, but they kept moving it back, and all I taste is dirt.{Grade: 6.25/10 (C+) / #16 (of 60) of 2008}","
            8/10
            "
"The Dark Knight","airfoyle","12 January 2009","I will say up front that I have never seen a movie based on a comic book that I really liked, except the animated ones, or the quasi-animated, like _Sin City_. You would think the graphic novel and film would have a lot in common, but in the end they're trading in different kinds of images.This is basically just another Batman movie. Same silly premise, that a super-rich hero battles --- over the shrinking remnants of Gotham city --- villains with seemingly unlimited resources in personnel and explosives.I will agree that Heath Ledger's performance is amazing. Can this be the same guy who played the gay cowboy in that other movie? It is a real pity that he died. I can't help but thinking that if he were still alive, and we were wondering what he would do next with his great talent, this movie would not have an average rating of 9.0 (as of this writing).There are a lot of other fine actors (Morgan Freeman and Michael Caine, for crying out loud) who are basically wasted pretending to take their characters seriously.I did like the heist sequence at the beginning, including the Joker's first few lines and the bit with the bus. Really very droll; gets your hopes up. But, from then on, it's just a lot of people being blown up while the survivors emote angst --- dark, brooding, comic-book angst.","
            10/10
            "
"The Dark Knight","pc95","28 August 2008","My expectation for Batman: The Dark Knight, the 2nd of the newer, sleeker installments was probably a little high mostly due to the word of mouth of co-workers/friends calling it better than/ as good as Batman Begins. Unfortunately I didn't think so. There is an awful lot of jockeying and expository dialog - too much - testing my patience. The media reported ""Oscar-Worthy"" performance by Ledger, while good, is not fantastic. He is only sporadically on the screen. It follows, the movie I think suffers from the film-makers trying to develop several story lines at once. The Joker should've been focused on more - (spoiler) instead we have the Joker, love triangle weirdness, and Harvey Dent villain development. Also, what is with Christian Bale's raspy (I'm masking my voice) line delivery when in the suit - detracting and awful. A fan of the original 89 movie, I'd also like to add both of the lead females in these newer Batman movies really don't bring the class and presence of Basinger from the original - they are the girl next door - Gyllanthal is a good actress but is not a fit in this movie imo (maybe even less so than Holmes in Batman Begins),... anyway.....,Interlaced were a great locale skyline/scene in Hong Kong, and about 2/3 of the way through a superior chase scene delivering (spoiler!) the most exhilarating moment technically in the movie - the tank transformation. There was some great final dialog by the Joker delivered to Batman too - For me these were badly needed elements, but few between. Also we have a less interesting/less imaginative crises - (spoiler) bomb hostages vs. weird kooky interesting hallucinogen idea in Begins. I was hoping for more ""wow"" moments, but instead got more hand-to-hand combat and rapid-fire expository dialog - ho-hum - Some editing and recasting could've done this movie some good. Mixed review, with several entertaining scenes trying to break out of the mold....","
            3/10
            "
"The Dark Knight","jfmvp","22 July 2008","** PLOT SPOILERS EVERYWHERE ** Christopher Nolan's ""The Dark Knight"" is one of the better films in the history of its genre, however, it does not qualify as a masterpiece. In fact, it's quite far from such a distinction. It falls short of unquestionable excellence because of a ridiculously high number of plot holes, most of which regard The Joker and his criminal exploits.It is a given that Heath Ledger's portrayal of The Joker leaves us with a character who is thoughtful, unpredictable, ruthless, unrelenting, and arguably insane. That is to say, some inconsistencies in the villain should be accepted, if not embraced. But others, to be frank, are unacceptable because of their stupidity. For example: In the film's opening sequence, a clever bank heist spearheaded by The Joker, the crazed clown kills off his partners as the caper progresses. At the time, it made sense. Pretty simple, the more colleagues he kills off, the more money that leaves for him. But later on in the film, The Joker burns his half of the criminal underworld's combined fortune. He makes it overtly clear that he is not motivated by money. Not in the least bit.So why was the money a factor in the opening scene? It shouldn't have been. Uneven scripting there.But that's nitpicking in comparison to the film's greater faults. The ultimate reason why ""The Dark Knight"" falls short of the masterpiece label is because there is absolutely no way, under any circumstances, at any time, on any planet or in any solar system, that The Joker could execute so many complex plans in such a short period of time.OK, here is where people start saying: ""But it's a movie! It doesn't have to be possible."" I know, thanks. I agree, it doesn't have to be possible. But, and this is a huge BUT, a film as ambitious and lengthy as ""The Dark Knight"" wants to be taken seriously. Not only does it want to be taken seriously, I think director Christopher Nolan wants Oscar consideration for the work he has put in here, and cast members have been saying regularly that they don't want this to be considered as a mere ""superhero movie,"" or ""action movie."" Well if you want to elevate to the level of serious drama, then you have to explain a few things to me.(1) How does The Joker continue to find willing participants in his escapades when all of his previous crew members end up dead or in jail? The guys he's finding to work for him have to be true idiots. Totally brainless. And that doesn't work because The Joker's plans are meticulous and require precise timing and execution. If these goons are dumb enough to work for him, they aren't smart enough to be effective as help. It's a perpetual contradiction throughout the film, particularly the second act.(2) Sure The Joker is swift and tricky, but c'mon, he doesn't exactly look like a normal citizen. If city-wide security has been heightened to a level never before seen, how the hell is this maniac with a painted face and wacky hair not being spotted? Does he have an invisible transportation machine or something? He doesn't have supernatural powers, so he shouldn't have a supernatural aura.(3) When did he have the time to wire the hospital with bombs? Even if one of his goons did it, how did no one in the hospital notice suspicious activity? What about the assassination attempt on the Mayor? The other cops on the firing line didn't notice the most infamous villain in the city standing right next to them? Why? Because he crouched over a little and tried not to make eye contact with them? Please. I could go on for days, too many plot liberties were taken.I'd actually like to discuss the performances a bit. I think the separation between the strongest part and the rest of the cast is the largest ever with an ensemble of this size and magnitude. Meaning, Heath Ledger's performance was far and away the best in this film, better to the point where it bothered me that no one else was in his realm. The scenes where Ledger was off screen lacked the magnetism and intrigue of the ones in which he appeared. Although appeared is probably not the best word, more like dominated. Christian Bale was OK as Batman, but he's almost too stoic for a character with such strong morals and opinions. He's also a little bit stiff when he's in playboy mode as Bruce Wayne. I think his performance in ""The Prestige"" was more emotional, effective, and polished.Aaron Eckhart was all right as Harvey Dent/Two-Face, but the problem was that the vast majority of the time I was seeing Eckhart on screen, not Dent. The same Eckhart we saw in ""Thank You For Smoking."" Also, a man with a finely tuned social philosophy, like Dent, would not totally flip his ideology after the loss of a close loved one. Hopefully the angle is that the toxin causing the disfigurement messed more with his brain than we were led on to believe.Michael Caine and Morgan Freeman were believable as always, but of course they are underused as Alfred and Lucius Fox. Gary Oldman probably contributed the second strongest performance in the film as Commissioner Gordon, and Maggie Gyllenhaal (as Rachel Dawes) was a step up from Katie Holmes as far as execution and timing -- but that's not saying much. I really could go on for days about the unacceptable plot liberties, but I'll spare you. All in all, I liked the film because it had some thought-provoking sequences involving moral dilemmas and intriguing societal questions, and in having such ""The Dark Knight"" succeeded in escaping the ""superhero movie"" label. But it's not a masterpiece.Plain and simply, it has too many holes.","
            6/10
            "
"The Dark Knight","dglink","18 July 2008","Finally, a super-hero film for adults. Avoiding the cartoon-style exploits of such super-heroes as Superman and Spiderman, director Christopher Nolan has fashioned a sophisticated, but hugely entertaining, take on the equally impressive Batman. ""The Dark Knight"" is witty, intelligent, and fast paced. The action scenes and effects are spectacular, but do not dominate or overwhelm the film. Nolan does not linger over gratuitous explosions and lengthy chases. When a scene has communicated its purpose, he wisely moves on. Despite the film's 2½ hour running time, the movie seems tight and has little excess.Although Batman has no Robin, he is surrounded by a fine group of villains and supporters. Michael Caine underplays the quasi-butler, but delivers some amusing lines, and Morgan Freeman is solid and reassuring as another of Bruce Wayne's employees. Aaron Eckhart and Gary Oldman ably hold up the public servant side of the equation, and Maggie Gyllenhaal is fine as Rachel Dawes, although few demands were made on her talents. In the central role, Christian Bale is a fine Bruce Wayne/Batman. His icy-perfect face and pumped-up body are physically all that a Batman should be. Yet beneath the glossy exterior, he manages to breathe life into the crusading vigilante. Then, of course, there is the late Heath Ledger as the Joker. Ledger's performance steals every scene that he is in. Behind a crude childish makeup, he is at once demented, evil, funny, and over-the-top entertaining. However, even when he is delivering a humorous line, the villainous edge remains. When Ledger flicks his tongue, plays with his hands, or rolls his eyes, he captures the audience and holds them with his magic.Future super-hero films undoubtedly will be measured against ""The Dark Knight."" From Batman's stylish costume, his motorcycle, and the Batmobile to the dark, glistening cinematography, the stylish art direction, and the state-of-the-art special effects, the film rarely falters. With a sterling cast and a gifted director, ""The Dark Knight"" sets a new standard for summer action flicks. At last, a comic-book super-hero film that will not only grab the key pre-teen male audience, but also bring in discerning adults who may never have read a comic book or attended a movie in the summer. Way to go, Batman.","
            10/10
            "
"The Dark Knight","ericjg623","21 February 2013","The trick to these comic book superhero movies is not to take the source material too seriously. That's what made the original Batman from the 1980's, with Jack Nickolson as the Joker, work so well; everything about that movie, including all the main characters, was over the top, and rightfully so. We are, after all, talking about a man who goes out and fights crime while dressed up as a bat. How seriously, really, are we supposed to take such a notion? But this movie (among its various other flaws) takes itself WAY too seriously. It's supposed to be some deep, even epic, tale of, well, something. But, hey, if I want that, I could read Homer. Or Shakespeare. Or watch ""The Godfather"". Stories that truly are epic, in no small part because they feature real human characters, not ones that came out of a cartoon book.That said, I can only review so much of this movie because, quite honestly, I don't remember all that much from it. Nothing about it truly stood out in my mind, other than that the general theme seemed to be to inflict upon the audience several scenes of considerable cruelty and sadism. And, unlike in other movies where these qualities played a significant role (Silence of the Lambs, Apocalypse Now), here these elements seem to exist solely for shock value, not because they actually add anything to our deeper understanding of the story.Which brings us to the character of the Joker. Let me be blunt - Nickolson's Joker was at least ten times better than this one. Both are completely unbelievable, but Jack's Joker was at least interesting, even fun. He was a pleasure to watch in much the same way that a good James Bond villain is. But there is nothing pleasurable at all about Heath Ledger's Joker. First off, he is so psychotic that he couldn't function anywhere outside of an insane asylum; he kills off his own henchmen, burns their stolen money before their very eyes, yet this psycho somehow enlists a small army of loyal followers without giving them any reason to be loyal at all, and yet, despite being a complete walking mental meltdown, he manages to put in motion any number of very detailed terrorist plots that would require the exact opposite mindset, namely, one of cold and calculating rationality. In short, as a movie villain, he simply fails. Not only is he not credible at all, his sole contribution to the story is to add the aforementioned cruelty and sadism, making this not only a stupid and unbelievable movie, but a thoroughly depressing one as well. I mean, seriously. If you want to see movie characters who have a dark, twisted, and sadistic streak and yet come off as credible on the screen, one need look no further than such persons as Tommy from ""Goodfellas"" or Luca Brasi from ""The Godfather"". But the Joker from this film is just a void. Encountering his character was like stepping on a dog turd. The experience is wholly unpleasant and disgusting, but thankfully you forget about it pretty soon.3/10","
            10/10
            "
"The Dark Knight","Groverdox","10 November 2020","Yeah, it sucks to add another movie to the list of things everyone else likes but me, but here we are. I have, however, heard some of the people who raved about this movie when it came out since retract their comments and say it wasn't as good as they remembered, though I don't know if they were as underwhelmed the second time as I was.The first time I watched this movie I just didn't really get it, but I resolved to watch it again, knowing from its stellar reception that I must have missed something. Well, I finally gave it another go, after watching ""The Dark Knight Rises"", and I don't think there was anything to miss. There's a lot going on in this movie, though nothing I really cared about. As with ""Rises"", Batman is hardly in it, but that feels like a good thing because his raspy voice is stupid, as is the way he looks in his costume.Is Heath Ledger's Joker the most praised performance in the history of cinema? I wasn't around for Marlon Brando in ""On the Waterfront"" or Peter O'Toole in ""Lawrence of Arabia"", but people were raving about Joker as though he invented acting with his characterisation. Hard for that not to be a let-down, though the performance is memorable, recalling less a super-villain than someone like Hannibal Lecter.The movie has few, if any, memorable scenes, and not much about it makes sense. The fact that all you ever heard about it was about Ledger's performance might lead to surprise when you find out that Two-Face was also in it, but he is.I wish I knew why this was supposed to be so great.","
            7/10
            "
"The Dark Knight","cultfilmfan","19 August 2008","The Dark Knight is based upon the Batman characters created by Bob Kane and is a follow up to 2005's Batman Begins. I remember in some earlier reviews of mine this year that I stated that I didn't even know if I would end up going to see The Dark Knight. After giving Batman Begins a perfect rating on this site you are probably wondering why I wouldn't want to see a sequel to a film I enjoyed so much. Well, when I saw Batman Begins in the theatres I thought it had a lot of style, action and kept me compelled and entertained and I found it a really good time at the movies. Hence the perfect review I gave it three years ago. Then, I saw it again on DVD and I did not like it at all. The thrills and excitement were gone and everything that held up so well the first time had vanished and rather than seeing all the good things I enjoyed about it on my first viewing, instead on my second viewing I found parts of it boring and I started to have a few problems with the acting performances. I still kept the rating on this site to a 10 because that was my first initial reaction to the film, but after not enjoying the film much at all seeing it a second time and having been entirely sick and tired of all the superhero films coming out this year I really couldn't have cared less if I saw The Dark Knight at all. Then all of the really good reviews for the film came pouring in all over the internet and I kept hearing how dark and bleak this version was and I even heard of one critic who couldn't recommend the film because of how dark it was. This intrigued me because I have always been a fan of darker fare and the fact that family members saw the film and told me that I would really like it ended up in me seeing it. And to my surprise I thought it was as close to perfect as a superhero film could possibly get and I would most certainly call it a masterpiece. The acting was all top notch from every performer involved especially by the late Heath Ledger who played the role of the Joker. I have seen Heath Ledger in other films such as Brokeback Mountain, or I'm Not There and to play this role he isn't more or less playing himself, but instead going totally out of character and playing a twisted and menacing psychopath and everything the Joker says, does and the evil in his facial expressions show that he is a true terrorizing evil. All of this is perfected by Heath Ledger who gives the best performance of this year so far and I would compare his performance as the Joker to last year's best performance of Daniel Day Lewis as Daniel Plainview in There Will Be Blood. Day Lewis won an Oscar this year, so I see no reason why Heath Ledger couldn't get nominated, or even win the award in his memory seeing as he tragically passed away earlier in the spring. His performance was one of the best parts of the film. What was also so good about the film besides the top notch acting, direction and cinematography was it's story. Instead of being filled by non stop explosions, high tech gadgets and over blown self indulgent special effects, this film instead mostly focused on the characters and for each one involved we are driven deep into their minds to see the madness of the villains and the good and also troubled lives of the others including Batman himself. The character study here is so fascinating that anyone taking a sociology or psychology course couldn't help, but be interested. The story in the film had me drawn in from start to finish and I liked the menacing and dark tone to the film which I found all the more interesting and I liked how this film did not use formulas, or clichés and instead gave us a straight out story that you would not know how it ended till the end credits rolled. The Dark Knight really hit me and made an impression on me. Even days after leaving the theatre I 'am still thinking about the film and certain scenes and characters in it. This is what I call a powerful, thought provoking and stay with you film that is so good that it has almost a power to remain in your mind like this. The Dark Knight is a brilliant achievement and I will go as far to say that it is the best superhero film I have ever seen simply because it is not like other superhero movies and this is also the best mainstream film of the year so far and I hope it is not shunned come Oscar time.","
            8/10
            "
"The Dark Knight","cafesmitty","20 July 2008","This is the first movie sense The Lord of the Rings movies that had mad, crazy, super hype and surpassed it. I thought it was getting hyped up for the wrong reasons (the tragedy). I had my doubts going into this film because everyone was talking about the Ledger. After seeing so many previews, after seeing the film and knowing what other films the actor was in, he NAILED the Joker.I was happy that the film had more to offer than the preview had shown. It had some unexpected moments (which was good) and everyone one, and I do mean, everyone to include the bit players were wonderful in this movie. Nolan commanded and got some of the best work out of these people. Christian Bale just cemented that he is either better but no less than at the same level as Keaton's Batman and in the way, director Nolan film is better because it's more raw than Tim Burton's Batman. It doesn't seem like some faraway city. Kudos also goes to the City of Chicago for allowing Nolan to do whatever he wanted, so we have a lot less blue screen (cgi) effects and more realistic action sequences.But the man of the hour, is Heath Ledger. Like in so many movies where the villain steals the movie, this is no exception. You can see and sense the insanity in Ledger's Joker. I mean Jack Nicholson played Jack in the first Batman, but who would have expected this demented performance out of Ledger. And it was a great performance without the over the top, maniacal campiness that actors tend to do when playing villains.Now the only thing I wasn't crazy about was Batman's voice, it sounded a bit fake and it was hard to hear at times because it was so low. But that didn't take ANYTHING at all, away from the movie. This is a must to see on the big screen. I think its a must to see on the big screen twice and it's a must purchase on blu-ray when it's release. The movie runs about 2 hours and 45 minutes so be sure to take your bathroom break before the film start because you will not want to miss a minute.Director/Writer Christopher Nolan has that special film makers touch. He screwed with out Heads with Memento. He dazzled us with The Presitge (another movie with Bale in it). He reinvigorated us with Batman Begins and now he stuns us with the well-crafted ""Dark Knight"". We all seen what could happen to a franchise in the hands of a lesser director (Batman Returns, Batman and Robin) and its nice to see something that takes your breath away. The Dark Knight will win lots of awards, but I think it already won the biggest, audience approval. Thumbs up for the Dark Knight.","
            10/10
            "
"The Dark Knight","PWNYCNY","8 August 2008","Is it finally over? Did the movie finally end? This movie proves the following: NEVER make a movie with comic book characters that is longer than two hours. Even most Shakespearean plays aren't that long. NEVER make a movie that is somber, morose and convoluted. NEVER have the good guy act like a bad guy (here Batman is just as nasty as the guys he's going after). NEVER have the leading lady play a support role. NEVER have lead actors play support roles unless they are no longer leading actors (superstars Michael Caine and Morgan Freeman are in support roles). NEVER have Batman without Robin. Christian Bale is no Michael Keaton and Gary Oldman is no Neil Hamilton. This movie needed ... cried out for ... Batwoman (remember Julie Newmar?) ... and Frank Gorshin, Burgess Meredith and Cesar Romero, and, yes, even Burt Ward and Adam West. This pretentious movie is not bad but it certainly is not great. The one bright spot in this otherwise somber production is the performance by the late Heath Ledger. His performance as the Joker almost carries this otherwise lackluster version of the Batman story. Batman is a hero and to portray him as being anything else does not work. Dark Knight is the Doctor Zhivago of Batman movies - long, pretentious, drawn out, somber, and above all, dull.A few words about Heath Ledger. Mr. Ledger was a great actor and proved it in Dark Knight. Despite the movie's flaws, his performance is practically flawless as he brings a unique interpretation of a sinister and complex character to the screen. Whenever Mr. Ledger was in a scene, the movie improved and became interesting. Mr. Ledger gave a great performance for which he deserves a BRAVO!Also, during the filming of Dark Knight, one of the stunt men, Conway Wickcliffe also passed away. Although not a movie star, the loss of Mr. Wickcliffe should be duly noted. From the extra in the crowd to the featured star, every member of the cast and crew play a critical role in bringing a story to the screen ... or the stage. The amount of planning and work involved in producing a movie or staging a play is almost indescribable and without the efforts of EVERY member of the cast and crew, the entertainment brought to public in the movie houses and theaters would not be possible.This movie reportedly is a box office smash hit, but when viewed today the theater was practically empty and after watching this movie, now I know why. After all, if you want to take a nap why pay good money to fall asleep while watching the Dark Knight?","
            9/10
            "
"The Dark Knight","deproduction","20 July 2008","Writing this review at the tail end of opening weekend, the Dark Knight has broken the record for opening weekend and deservedly so... this film is a step-above the standard summer blockbuster. However, the film also sits atop IMDb's top 250 films of all-time list, a ranking that won't last nearly as long as its box-office rank. Lines have been long to see this film, and many of those who are voting on this opening weekend are die-hards who waited in line and were ready to love this film regardless of what it offered. Of course, the fact that this film stands alone in its genre in terms of writing, cinematography, art design, and plot helps boost its ratings into the stratosphere, but when the non die-hards begin to watch and vote, we'll see this film settle into its rightful place, somewhere in the top 25 of all time. Its one of those few films that is entertaining and accessible enough to please the same people who went out in droves for Spiderman 3, while artistic and smart enough to please the more discerning cinematic audiences. Truly disturbing, the characters were far from cliché, as one would expect from the genre. No character is all-good or all-bad. Ledger's Joker comes close, but earns a touch of sympathy. None of the heroes are flawless, which is a sign of any good film. My single complaint (besides the various hard-to-believe falls Batman survives) is the rating. This film is far-too disturbing to garner a PG13 rating, and deals with the ugliest sides of humanity in a way that should probably be accompanied by a good conversation that can add some perspective... yet another reason why this film is so good.","
            5/10
            "
"The Dark Knight","Zombie-Kermit","15 July 2008","And that word is Awefantaculous. I use that word because words like ""awesome"" and ""fantastic"" are thrown around way too much. This movie deserves better. Almost everything about it was perfect. I will try to give away as little about the plot as possible, because to take away anything from this experience would be disastrous. Let me just say that I was not in the least disappointed with the plot, it delivered in as many ways as seemingly possible. It improves on Begins in almost every way. What you have seen in the trailers doesn't compare to what the movie delivers. heard complaints about the run time, but that was absolutely no problem for me. Every minute of the movie was great, and I didn't think any of it was unnecessary at all. In fact the only real problem I had with the movie was the dread of knowing that the movie had to end some time. The movie was the perfect mix of the human side and the action side. It goes so much deeper than the battle against good and evil.The acting was at the top of the ranks. Christian Bale has once again proved that he is made for the role of Batman and Bruce Wayne. Maggie Gyllenhaal served as a great replacement for Katie Holmes as Rachel Dawes. Morgan Freeman and Michael Caine both played their roles just as good as before, which is all anyone can really ask, is it not? I think Gary Oldman was even better as Gordan than he was in Batman Begins. Harvey Dent was played really well by Aaron Eckhart, as well. But I guess in the end what people want to know is about is how the late Heath Ledger played the Joker, easily my favourite Batman villain, and maybe my favourite villain of all. Well, he was perfect. I feel that the role will go down in history as one of the greatest villainous portrayals of all time. Give him the Academy Award and any other awards that he could possibly qualify for. Hell, invent a new category just for him. He was The Joker. May he rest in peace.I loved the way the film was shot, whether it was the hotel scenes, the scenes of Gotham City and especially the action scenes in the movie, which I felt was another improvement made on Batman Begins. I guess you could say it was a lot more fun, since a common complaint about Begins was the lack of that. I thought the blue colour scheme of Gotham was really great. The movie also had some great wit throughout it, which rarely seemed cheesy or out of place. The score was really something as well. It is probably one of my favourite ones around. One of the best things about the film, for me, was just how dark the movie was. If Batman Begins pushed Batman and Robin to the back of your mind, then The Dark Knight will be the movie that pushes it out. The film was made to really let The Joker be what he was truly meant to be, without restraint. I am amazed that it got away with the PG-13 rating (even though I'm an Aussie, and don't have that rating system). The costumes and make-up in the movie were, big surprise, just great. I thought The Joker's makeup was really cool, because it didn't just take the easy way out and make it perfect throughout the movie. They went into detail with it. Batman's new suit was also pretty cool.I guess in the end, all I can really say that I loved this movie, and I think it would be hard for someone to be disappointed with it. Christopher Nolan really came through big time, and made a massive improvement over the already great Batman Begins. This is clearly a franchise that fits him like a glove. It is suspenseful, emotional, action packed and really everything else I think people could hope for. A problem with the movie is that after seeing it, you may just be a little spoiled. Because it is at a level of awefantaculousness that is pretty rarely seen in movies. Believe the hype. This is way more than a Batman movie or a summer blockbuster, it is just incredible.","
            6/10
            "
