"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Harakiri","ersbel","24 March 2008","A masterpiece. There you have a story, you have twists, you have tension. And although the movie is old and there are no special effects other than some blood it's still technically better than the over-done products like Matrix or whatever. Here you... have a clean three dimensional view of the scene both as a figure of speech but also visually the film is 3D. Can't remember one of the recent productions that have a camera that could compare to this one. No CGI and still gives a strong feeling of space and of the restrains of that given space. A masterpiece from all points of view. With a story about how not all things are what they seem to be.Contact me with Questions, Comments or Suggestions ryitfork @ bitmail.ch","
            7/10
            "
"Harakiri","Tweetienator","28 March 2022","An excellent work by Masaki Kobayashi, the story, the acting, the settings, everything is top-notch. Seppuku: a feast for every lover of movies about the age of samurais. The story unfolds very slowly but still provides just enough twists and revelations to hold one's attention. Strongly recommended, if you are on the hunt for something new and don't know this one and you seek out for more than just some sword fighting.","
            10/10
            "
"Harakiri","briancham1994","4 July 2021","This film ranks as a masterpiece among samurai films for its humanistic critique of the rigid, hierarchical bushido code of conduct. The samurai who espouse this code are depicted as either malicious or enslaved by its snare - reduced to begging or arbitrarily enforcing it as a tool of humiliation. The story unfolds in a gradual way, revealing how all the characters have interacted in the past, bringing a lot of context to the situation in the courtyard. This is all punctuated with skillful cinematography of claustrophobic architecture, heartfelt acting and desperate swordfights.","
            10/10
            "
"Harakiri","martinpersson97","29 November 2023","This film is frequently considered one of the best films of all time, being one by an acclaimed Japanese auteur, utilizing several genres and styles beautifully, and having a unique pacing and premise for the ages.I do indeed agree with the critical acclaim of its prestigious spot on IMDb's Top 250 list, and it is very beautifully put together and indeed one of the best films I have ever seen, and one that was vastly anticipated before I finally saw it in the theater, where it should be.The script is wonderful, and the cutting and pacing very unique, in ways unlike most you would have seen, no faint praise from someone who has watched a vast majority of films made in all eras, all countries.The cinematography, cutting and editing is very unique, and incredibly beautifully put together. It just looks so fantastic and is so well made.Overall, a wonderfully scored, written and paced film, with stellar acting from some of the all time greats.I would definitely recommend every lover of film give this unique and ever stellar pearl a watch!","
            9/10
            "
"Harakiri","paolaxsanchez13","17 June 2014","This film is narrated by more than on e person. However the main character, Hanshiro, gets to tell his full story of how and why he got there to the Iyi Clan. There is suspicion from the beginning when he is asked if he really ants to perform harakiri or if he simply wants money or a job. The counselor asks him this and Hanshiro replies the same answer that his son in law, Motome, did when he came in search for an open hand. Through Hanshiro's story telling, we are able to see the true meaning for why he is there; revenge for his lost family. Althpugh his intention is not on killing them, he simply wants them to acknowledge the unethical way they went about with Motome. In the beginning of them movie, the Iyi Clan armor is depicted as honorable, brave and even a little frightening however after the plot uncovers how the samurai retainers acted, the armor becomes an insignificant and worthless statue.","
            10/10
            "
"Harakiri","cauwboy","15 April 2020","I've set myself this task to see all of the films on the top 250 list (which in the end will be an impossible task, because it changes every day.) And that's probably the only reason how I even found out that this film existed at all.This is why I love movies, when you think you've seen it all, old films like this one just hits you with surprises you weren't even aware of could be in films as early as this one. And for a film about a ritual suicide, I've not been so excited and burst out in laughter in a long time as I did with this one. But I'm not going to say more, because the less you know seeing this film, the better - even the current plot summary on the films page gives away too much, and I'm just happy I didn't read it as I started watching this film. All I can say is that with the fame Kurosawa and Mifune have with their samurai film, I just hope that Masaki Kobayashi and Tatsuya Nakadai will be more known to the world as time goes by, they belong up there with the masters.Currently at the 33th spot on the top 250 list when I'm writing this text, I can only see it go higher with time when more people discover this gem of a film.","
            8/10
            "
"Harakiri","morrison-dylan-fan","11 June 2020","A few years ago I looked online for some good offers,and picked up a Criterion release for a title I've not heard of before. Arriving in a white case with the title in small font, I put it on the end of a shelf before leaving,where it remained lost for years! Rearranging things during Lockdown, I was surprised to discover that this film had been facing me the whole time.View on the film:Bringing the sword down on this adaptation of Yasuhiko Takiguchi's novel by titling Hanshiro Tsugumo ""The ronin from Hiroshima"", the screenplay by Shinobu Hashimoto brings the defiance against authority in post-WWII Japan to the early beginnings, of what would become a consolidation of power, leading to the 250 year Tokugawa reign.Seating Hanshiro face to face with Saito in the house of Li Clan palace, the poetic dialogue Hashimoto balances the blade with the refine allegorical brutal, feudal authority of the Li Clan being used to rip the other clans and samurai's of the land apart, leading to Hashimoto striking back,and exposing the fragility from shattering their orders.Bringing Hanshiro into the palace pledging to commit harakiri, Hashimoto skilfully blades the allegorical with a absolutely thrilling samurai tale, drawing Hanshiro's compassion for his family with a fierce, passionate fire to fight and save the individualism of his family, up against the authoritative band of Li Clan.Saying later in a interview with Joan Mellen in 1972 that ""In any era, I am critical of authoritarian power."" directing auteur Masaki Kobayashi reunites with cinematographer Yoshio Miyajima, and stylishly displays his rebellion against authoritarian rule with the empty suit of armor hanging above the Li Clan palace like a gargoyle, which Kobayashi brings crashing down to earth via Hanshiro throwing the façade of power from the armor,right back at Li Clan.Cutting Toru Takemitsu's score to sparse inserts, Kobayashi displays a expertise in the use of silence, filling the Li Clan palace with Hanshiro's anguished words, being only interrupted by the lone sound of wooden panels being stepped on as guards rush to Saito's side.Igniting a lit fuse atmosphere which ends in a thrilling final fight, (where real swords were used!) that breaks the walls of the Li Clan palace, Kobayashi begins to shake the foundation with long static camera shots a few feet from the floor listening to Hanshiro, that Kobayashi starkly cracks with tightened close-ups on Hanshiro's agonised face,and refined zoom-ins on the terror sinking into Saito's face.Reuniting with Kobayashi,Tatsuya Nakadai gives a incredibly raw performance as Hanshiro, thanks to the love and warmth Hanshiro gives to his family, being contrasted by Nakadai with a simmering rage to fight for freedom freed from harakiri","
            8/10
            "
"Harakiri","Insane_Man","2 March 2021","A man wants to suicide in a traditional way, which is called Hara-Kiri. This is led by a holy clan in the society. Before the man starts his self-sacrifice, the leader of the clan is aware of the previous man who did Hara-Kiri just before him. Thus the leader agrees to listen to the story of the man. Here he starts his story of why he is here to do the Hara-Kiri. Things take an unexpected turn when his story ends.The story of ultimate poverty and revenge on an empty stomach.One of the greatest cinemas ever made in history. One of the top ten movies in the world. Greatest cinematography. Stunning visual. I think this movie is a must-watch for every director, scriptwriter, cinematographer, background scorer in the world. Not only for the students but also for the teachers.Prepare for your time when watching it, 'cause it's a bit slow in its dialogues and storytelling in the first one third. Frankly, I was about to stop watching. Thank God, that I didn't miss this gem.100% Recommended.In fact, I believe it's a bit underrated and it is better than Seven Samurai (1954), which is also considered an all-time masterpiece.","
            10/10
            "
"Harakiri","borismk-38942","31 October 2020","Most movie portrayals of Samurai always seem to lose something in the telling, even sometimes those made by the Japanese. The era often seems romanticised, sometimes even glorified, but you won't get any of that here. Ironically a film that almost seems a scathing critique of Samurai culture seems to me to be it's most ideal representative.Despite what seems like a small budget, this movie brilliantly blends exquisite cinematography with excellent story and top notch acting in order to give you one of most powerful films you could ever see. This film was made almost sixty years ago, set in a time hundreds of years in the past, yet everything about it resonates with a common humanity that reaches through time and across all cultures.This movie is a must see for anyone with a true passion for cinema.","
            10/10
            "
"Harakiri","planktonrules","15 October 2006","This film was very well-made and the story is excellent. The story begins with a man asking his local warlord permission to commit ritual suicide. His reason is that the country has been at peace so long that ronin (out of work and master-less Samurai) have no income and nothing to do. So, instead of the indignity of just wasting away, a vicious and painful suicide is apparently the best option! Instead of instantly granting this request, the Counselor tells the suicidal ronin about a similar request that occurred recently and how the ronin who killed himself probably only asked for permission to die as a ruse to get money from the warlord! In other words, this other man had hoped that his request would NOT be granted and he would instead been given a small income. But, not wanting to see the Bushido code perverted, the warlord demanded that this man commit ritual suicide--even though the sword the ronin had was made of bamboo and doing the painful ritual was super-painful and difficult with such a sword.This story was pretty interesting but how it related to this second ronin is what makes this story so interesting. Plus, I loved how the story ended.Overall, I think this is a bit of an ""anti-Samurai"" film, as it talked how adherence to the rules of Bushido actually could be very cruel and violate the spirit of the feudal system. The inherent cruelty and desire to only worry about appearances instead of right and wrong make this an excellent and intriguing movie. Good stuff.","
            10/10
            "
"Harakiri","nicholaslalich","5 June 2011","Harakiri is a classic tale of the Samurai, or in this case the Ronin. Masaki Kobayashi does an extraordinary job of incorporating western elements along with typical Japanese humor and vengeance, to deliver one of the key Jidai-Geki films in the history of Japanese cinema. The central idea of the film is to expose the audience to the egotistical, dishonorable side of the samurai, and does so by following Hanshiro (the protagonist) as he calls out the Iyi Clan for disobeying the Bushido Code. Samurai's live off honor, but in a world full of war and violence, this film proves that all morals and honor can be lost, and reveals the sick ways that people go about getting a form of entertainment.","
            10/10
            "
"Harakiri","DoychTrendo","25 January 2022","A true classic. I can't believe this movie was released in 1962. Immersive and beautiful. The duel scene was a piece of cinematographic orgasm. Kobayashi was ahead of his time.","
            10/10
            "
"Harakiri","stephenfinlay77","20 August 2018","A complete masterpieces. Not a single flaw. 10/10. Such a great story with characters and ooooooof that ending","
            10/10
            "
"Harakiri","jgbgraham","4 November 2023","This is one of the best movies you will ever watch. Hara-Kiri pierces the ethereal soul like a blade cuts across stomach flesh. A spectacular tragic mystery builds up with tremendous pace to the point you feel this nearly 2hr20min is just 90 minutes of pure, unfiltered samurai intrigue. This film is one of the few I would personally break the scale for and give an 11/10. Beyond perfection. Pretty much to the point of transcending our reality as it has long since transcended the film medium to become the Ronin gospel. The lead actor gives a haunting performance that has lingered in my mind for awhile and is the main reason I am writing this review. It simply must be seen by anybody who likes good movies... that's everyone last I checked.","
            9/10
            "
"Harakiri","Koundinya","23 June 2012","While Japanese movies are synonymous to Akira Kurosawa and Toshiro Mifune, this movie has neither of them. It's an unprecedented movie that leaves you brood over the plight of the once-great-warriors of the medieval Japan. The movie is aided by brilliant handling of the camera and loud yet powerful background music. The duel between Tsugumo and Omodaka set in the backdrop of plains with bushes ruffling against the gale was the most impressive scenes in the movie.Samurais, warriors known for their fighting skills and adept wielders of sword, are unemployed and are forced to live in penury after their clans make truce. They even struggle to get a job with workers demanding samurais not be employed. They resort to threatening other clans by saying they'd perform ancient religious practice of Hara-kiri, which is to disembowel oneself, if they are not awarded with a bounty.One such samurai Tsugumo offers his life to the Lyi clan. He's enlightened with the story of a man who gave exactly the same details as Tsugumo. They narrate the story of a certain Motome, who was so poverty-stricken that he had a bamboo instead of a blade and performs the practice in the most atrocious fashion. Motome's sacrifice served as an example to all those samurais who seek fortune in the name of intimidation to end one's life. Tsugumo confesses he was willing to perform hara-kiri whole-heartedly bu wishes his head be slashed by a great warrior of the clan. The warrior is ill and Tsugumo suggests two more names and all the three men have taken ill. The head of the clan senses Tsugumo's plot to procrastinate. Tsugumo wishes to narrate his story before it's time to enter the other world.He concedes that he and Motome were acquainted. Motome was his son-in-law, who taught in the neighborhood to earn a living. Stricken by poverty and an ailing wife and neonate son in the house, he fails to find a job and even sells his priced sword to earn a little money. He then heads to the Lyi clan to implore for the money but he's forced into performing Hara-kiri. Without medication and care, Tsugumo's daughter and grandson pass on. Tsugumo enlightens the men of the clan what actually happened to the men who responsible for his son-in-law's death in a way. An exasperated head orders Tsugumo be severed by the swords and pierced by spears. Tsugumo resists for a while, takes the life of 4 and lacerates 8 others before he dies.The head of the clan orders the 3 absentees be killed by skilled men and cover up all the killings in the name of illness thereby receiving appreciation from the administration.A 10/10 movie.","
            7/10
            "
"Harakiri","jtprint","30 January 2021","I love this movie a lot, it has a very good history, the cinematography to be from that time, it has impressed me, the performances, many things happened that I did not expected and especially the central messages, the honor, the traditions that are put by on top of people's lives, abuse and indiferrence. If I would see it again? Of course.","
            9/10
            "
"Harakiri","john_billings19","4 January 2004","Seppuku opens up with a shot of the samurai battle armor. Simply a shell with nothing in it at the time. Seppuku reveals the hypocrisy and emptiness in the samurai code and that things are not always as they seem. It challenges traditional belief of honor and what is to be done and simply not to be done. Through the movie the director leads us into belief that Motome is a bad samurai. He is masterless and furthermore unable to provide for his family. It opens up with his preformed seppuku in which everything goes wrong for Motome, we see his as a horrible honor less samurai. Motome comes to the house obviously to beg for food or money. We see that his swords, the soul of the samuari, were sold for bamboo ones. Than he begs for leave seemingly to run away to not have to perform the seppuku. However, things are not as they seem. Hanshiro shows up to the house of the same group. Than, he tells the story as it actually was. Motome was actually trying to provide for his family. He sold his swords for food and comfort for his dieing wife. Then comes to the house to beg for money only so he can afford a doctor for his dying infant son as well. When Motome begs for leave before his seppuku he actually needs time to go back to his family to tell them that he was unsuccessful in getting money and they would have to find other means. What is more just or had more honor, following the samurai code, or trying to save the lives of your dying family members. The writer answers that later in the movie. Hanshiro defeats every samurai that brought his son in law back to him dead by cutting off their top knots. If the house had the honor that they said they did than these three samurai would commit seppuku. None of the samurai do. They fake an illness so their topknot can grow back. The author shows that the samurai honor is really just a front, it is just an image, like the old samurai battle armor. The code represents who they want to be, but the honor is not there. Seppuku is a great story about hypocrisy and fake honor of the samurai code.","
            9/10
            "
"Harakiri","Suomi_perkele","8 October 2006","Seppuku or harakiri is a samurai ritual where an elderly samurai cuts his belly open with a small sword and makes a cross in his flesh. After cutting other samurai cuts his head of to end the pain. And like this a samurai will die honorably.Seppuku tells a story of one elderly samurai named Hanshiro Tsugumo who has lots of things to tell before his harakiri. He tells a story about his beautiful daughter and her life. You can tell that the other samurais aren't actually very pleased with his story telling because the man just doesn't know when to stop. When Hanshiro finally finishes his stories there won't be his harakiri. No, then a great battle will begin. The influence of Seppuku in modern cinema is obvious. The final battle sequence is lot like in Kill Bill vol.1. And that's not the only thing that is similar to some movies of this date.Tatsuya Nakadai does great job in Hanshiro's role and the rest of the cast aren't bad either. Visual aspects of Seppuku are beautiful and the movie itself is very tough provoking. Well it's hard for me to put all into words because of the language barrier but I'll just say this: Seppuku is amazingly deep and beautiful movie which criticizes the mindless samurai ritual they call harakiri. I'm sorry I can't say much - after all I am young and Finish so English doesn't come so naturally for me. But It's easy for me to say - go and watch Seppuku, it's truly a great movie.Now it's time for me to watch other movies of Masaki Kobayashi.","
            10/10
            "
"Harakiri","lasttimeisaw","16 October 2020","""Most actions are confined in the palace's courtyard and other indoor spaces, HARAKIRI flags up Kobayashi's optimal stagecraft, the geometrical blocking of actors, the wide-screen spatial compositions, stationary but never feel constricted; when the actor moves, like in the final one-against-many mêlée, everything is crystallized to a T, the minutely calibrated choreography, the lethal slash and damage caused by the swordplay, and Nakadai's total abandon into a bleeding beast and desperate iconoclast. In a sense, the set piece is even more extraordinary than Kurosawa's best offers in YOJIMNO and SEVEN SAMURAI, because Hanshiro is outnumbered, doomed, a forlorn hope who fights until his last breath, a hero whose valor and integrity will not be extolled but buried, but when the dust settles, we actually feel triumphant for him, what a glorious death!""","
            9/10
            "
"Harakiri","CinemaClown","4 September 2019","An ethically & morally complex tale of honour, beliefs & all things bushido that's crafted with composure, narrated with patience & is steered by a measured lead performance, Harakiri calmly contemplates on ethics, morality, injustice, poverty & desperation to both celebrate the samurai code as well as lay bare the hypocrisy of the feudal system of its depicted era. One of Japanese cinema's most essential works, this period piece still packs a punch and lives up to the hype for the most part.","
            9/10
            "
"Harakiri","filipemanuelneto","22 May 2023","In addition to having a very strong film industry, Japan is a country with a very rich past that we in the West tend to devalue. A somewhat ethnocentric attitude, more typical of small minds. For a long time, the Japanese were a people divided by several feudal princes who fought among themselves, disputing power and regional influence. It was in this context, moreover, that the first contact between the Japanese and the Portuguese took place, the first Westerners to disembark, demonstrably (Marco Polo speaks of the Japanese, but he probably never went there), on the islands of Japan, where they took the first firearm, the Christian faith and a strong cultural influence: even today, in the Japanese language, there are hundreds of words directly imported from Portuguese.The film that brought me here tells us about one of the most fascinating traditional figures of Japan: the samurai, a warrior similar, in essence, to the European knight. They were educated people who were willing to live off the war, as paid mercenaries. In a land where each feudal lord wages war for himself, with his own troops and against his neighbors, it was not difficult to live off war. It would be difficult to live in peace! The samurai had a code of conduct, the Bushido, which dictated rules according to which they guided their lives, seeking to live and die with honor. Honor was more important than life and therefore, in certain situations, it was expected that the samurai knew how to die and was willing to do so, even if by his own hands, in a suicide ritual.The film begins when a samurai, left unemployed by a long peace, turns to an old man and asks to be allowed to die. In response, he hears a story that occurred some time before, and in which a samurai in the same situation made an identical request in the expectation of receiving money, and ended up having to commit suicide, and with a wooden weapon. The film then reveals an important fact: this first samurai is the father-in-law of the man who killed himself, and who wanted money to feed his sick wife and son. And in fact that warrior is not there in order to simply die, but in order to avenge the son-in-law wronged by human hypocrisy.The film is quite dense, and the fact that it is so different from Western cinema and, even more so, in black and white, can quite scare the current public. However, it is worth resisting this impulse to reject it and giving the film a chance. It's very well done, it has a pretty good story, which is nothing behind big Hollywood hits. The script takes advantage of the situation to expose the brutality of the rigor imposed on the samurai by means of a moral code so absurdly demanding that it ended up being inhumane. Contrary to what happens in some films, even western ones, this film does a good historical contextualization of the story it tells us, not being too difficult to understand what is at stake. I'm not the best person to talk about the director or the actors, I don't know them, but I can say that we have the participation of Tatsuya Nakadai, Yoshiro Aoki and Akira Ishihama. On a technical level, I think it's impossible to avoid noticing the quality of the sets and filming locations, as well as the sharpness and quality of the cinematography.","
            10/10
            "
"Harakiri","eddie_baggins","26 October 2020","Firmly entrenched in movie bible IMDB's Top 250 Films of All-Time list, Masaki Kobayashi's anti-samurai film remains to this day a stunningly crafted achievement that subverts its genre's expectations to give us a samurai film that favors talking and mystery over sword play and sensationalising.Set in the 17th century where newfound peace in the Japanese landscape has forced many samurai warriors that were previously hired for their bloodthirsty skill-sets to be forced out of work and large portions of them seeking to perform a ritual suicide known as seppuku, Harakiri (named for its referencing of this suicidal act) introduces us to a samurai clan working in the house of Lord Lyi as the clan plays host to a humiliating act of the seppuku of a young warrior that eventually leads to the arrival of the mysterious Hanshiro Tsugumo who too seeks to perform his last act in the house.Played out at a quiet but steady pace, Yoshio Miyajima steady camera work capturing every moment and Tôru Takemitsu's unnerving and perfectly suited score working alongside it, Harakiri is one of the era's most proficiently constructed affairs that may at times seem as though its headed for predictable outcomes only to change course unexpectedly throughout as its heartbreaking and confronting narrative takes place around Tatsuya Nakadai's tortured and determined Hanshiro.Working as both an unflinching examination of the samurai code and also as an exploration of post Japanese sentiment in the aftermath of their countries moving forward in the wake of World War 2 and their acceptance of long-forged laws, regulations and traditions, Harakiri evolves from its seemingly simplistic set-up to become an allergy and nuanced deep-dive into the countries history while at all times remaining a haunting character examination.Steering well clear of the over acting and hastily put together aspects that haunted many other similar productions and products of this era in general, Kobayashi's guiding hand help craft Harakiri into an ageless and captivating piece of movie-making, with the underrated Nakadai delivering one of Japanese cinema's great leading turns and the collective supporting cast all bringing their characters to life with carefully considered and well attuned performances.Unafraid to explore its dark themes and moments (a drawn out and horrifying suicide at the hand of a bamboo sword is still hard to sit through in today's more tolerant environment), Harakiri is deserving of its lauded reputation, even if many other higher profile ""samurai"" themed films outshine it in the general public spectrum.Final Say -A film best watched with as little knowledge as possible leading into it, Harakiri is a powerful and confronting piece of Japanese cinema that has remained relevant and required viewing these many years on since its release.4 1/2 bamboo knives out of 5","
            10/10
            "
"Harakiri","zetes","12 April 2002","Harakiri is a little slow, but stick with it. The film is exquisite in every way. Kobayashi's direction is simply beautiful. The camera movement is original, exciting, and effective. The script and its characters are endlessly complex. And Tatsuya Nakadai is great, as always.","
            10/10
            "
"Harakiri","fpyqvcc","9 April 2022","Note: Everything I say in this review is simply my opinion and I do not state it as an objective factHara-Kiri is my personal favorite movie that I've ever seen. The only reason I don't give it a solid 10/10 is because I believe a movie can always be at least somewhat better, even if it's only the smallest detail that is changed. But anyway, I love this movie so much and here's what I love about it:First off I love Cinematography/Direction in this movie. There are so many incredible shots that just add so much to the movie. There's the close up, odd angle shots in the scene where Motome commits harakiri, the shots showing Hanshiro unfazed by the clan around him, the shots where the background is just nothingness, directing the audiences eyes to the important foreground with shots such as the ones of the clans armor, Motome's dead body lying in front of Hanshiro and Miho, and Hanshiro stabbing himself, dying honorably after getting what he wants. And there's the wide angle action shots where action and movement are all over the frame. The direction truly brings the script to life.And Secondly, I love the writing of this movie. I find it to make this story be such a mysterious, emotional, and intriguing story. The main character,Hanshiro, I think is extremely well written, how there are two parallel stories of his going on, the story he's telling, showing the tragedy he went through, showing how he went from a fun happy man to being an emotionless expressionless man with only one goal in mind, while the other story is what he goes through in present time, showing him go from an emotionless man to slowly revealing his vengeful yet understandable motive to the clan. And all of this wouldn't have been as good as it was if Tatsuya Nakadai wasn't able to play this character so well. I also love the dialogue in this movie, it doesn't seem like the script was written by a robot. The back and forth between Hanshiro and Saito is like an action scene with words.I also love the poeticness of the movie. I loved the armor, that at first has no seen meaning, there's nothing we know about it, but later we see that it's the corrupt heart of the clan, that Hanshiro, getting to the heart of the clan while breaking down the walls and then ending up on his hands and knees still pursuing the armor, and then getting to it and throwing it on the ground, getting what he wants, to make a fool of and to spit in the face of this evil clan, and the he kills himself, dying honorably, showing us what an honorable death looks like, what an honorable harakiri looks like, not a huge event meant to abuse someone for the sake of ""honor"" but a death accompanied with the success of a plan with a noble cause. And then the clan tries to hide how he's ruined them, getting rid of the blood stained cloths and propping up their clans armor again, with an ending that looks pretty much the same as the beginning, but this time we understand the meaning behind what we see. But it's still an ambiguous ending, did Hanshiro really win? I view it as yes and I think that the ending is meant to show that while they can physically clean their mansion, we have now seen the stain of what they have done which is ultimately what Hanshiro wanted, to expose the corruption of those who caused the death of everyone that mattered to himAnd then just some other smaller things I love in this movie are the score, which can be exciting, shocking, ambiguous, or saddening, but no matter what, it always adds to the scene. I also love the action, I've already said I think the direction adds a lot the action scenes, but I also just think that the action itself is so well choreographed and actually realistic.Verdict: Hara-Kiri is an amazing written and directed movie, that is poetic, exciting, emotional, and intriguing, In my opinion, It is an absolute masterpiece.","
            6/10
            "
"Harakiri","bkrauser-81-311064","27 March 2016","American ethos has always had a soft-spot for the conscientious objector. We're a nation of fervent individualists and everything from the writings of Mark Twain to the film 12 Angry Men (1957) codifies that idea. The power of an individual against a torrent of common corruption and blind group-think is almost fetishized, especially in contemporary society. The Japanese, generally speaking, don't have such a provocative streak of individualism embedded in their culture. So it's interesting that one of the most eloquent and austerely beautiful films on the subject should come from the land of the rising sun. Harakiri is a repudiation of the collective values of Japan that, on its best days unites a population in tragedy and at its worst marches a people towards war.Hanshiro Tsugumo (Nakadai) is an aging and embittered samurai whose feudal lord has died in battle along with most of his men. In order to reclaim his honor, according to the bushido code, Tsugumo must disembowel himself in a ritual suicide known as seppuku. To do this he arrives at the feet of Saito Kageyu (Mikuni) and asks members of the Iyi daimyo to help him do the ceremony correctly. Kageyu is hesitant as only a few days ago a similar request was made by another ronin who had no intention of committing seppuku but was looking to extort the clan for money. After Kageyu retells the man's tale, which culminates in the ronin dying by the blade of a bamboo sword, Tsugumo insists his intentions are to die with honor. Yet as the pavilion where the deed is to be done is setup, questions remain. What is Tsugumo's connection to the earlier ronin? Why did he pick the courtyard of the Iyi clan out of all others? Finally does he really intent to reclaim his honor, or is there something else going on?Told in a dizzying array of flashbacks and flash-forwards, Harakiri is not a leisurely movie to watch while folding laundry. It demands the attention of the viewer and weaves a complex tale of Hanshiro Tsugumo's home life after the fall of his clan. He's stricken with the most dire poverty, contemplating his daughter's (Iwashita) sale as a concubine and working menial jobs just to get by. His daughter, son-in-law Motome (Ishihama) and infant grandson Kingo are his only solace from a life of dishonor. Their fates become intimately intertwined with Tsugumo and the Iyi clan in unexpected ways and paying close attention to the plot pays off stunningly in the end.In his own quiet and ultimately unsettling way director Masaki Kobayashi strips away the nobility and romanticism commonly associated with feudal Japan. While doing so he implicates the modern audience (at the time the Japanese public circa 1962) in tolerating authoritarianism under the guise of honor. Harakiri recalls and parallels the days of Japanese imperialism and uses a single individual as a means to take apart the misplaced hubris of anyone still beholden to the old guard. Kobayashi himself was drafted in the army during WWII but repeatedly refused promotion beyond that of a private; his own way of fighting corruption, hypocrisy and evil.The film comes to a conclusion so damning and memorable that I dare not ruin the satisfaction of watching it for the first time. Harakiri is an absolute treasure featuring a star turn by Nakadai who first made an indelible mark on Japanese screens in Kobayashi's The Human Condition Trilogy (1959-1961). Here, while playing a character much older than himself, he still has a certain inner- turmoil that channels James Dean with a strong baritone. Finally there's Kobayashi's masterful direction which watches pensively and almost perversely as the jigsaw pieces fall in place.","
            9/10
            "
"Harakiri","PimpinAinttEasy","6 February 2016","Dear Masaki Kobayashi, I am not a big fan of Japanese cinema or the Samurai genre. I have watched a few Kurosawas and Ozus and that's it. But things might change with Hara-Kiri which must be one of the greatest revenge films of all time.Your film was was riveting. Objectively speaking, this is one of the best films I've watched in my life. But then I'm a really subjective movie watcher.I really enjoyed the quite beginning. With people walking whisperingly across corridors. I also enjoyed the formal, hierarchical and ritualistic nature of the interactions between various characters and the storytelling. There is something very precise about the way each shot is framed - the men sitting in straight lines ready to attack, the way various objects are placed and also the interiors of the house of Iyi.The first Hara-Kiri scene of Motome Chijiiwa was cruel and sickening. The film is a suspenseful revenge thriller with lots of drama and social commentary.I'm sure the final sword fight scene inspired the one in Old Boy. And this film must have in someway inspired The Hateful Eight - men taking each other on in a really closed space, narrating stories etc.I wasn't that impressed by Tatsuya Nakadai. His beard seemed a bit artificial. I was also a bit bored in the middle when Tsugumo narrates the story of his daughter and her child.But these are minor charges.Best Regards, Pimpin.(9/10)","
            8/10
            "
"Harakiri","Cosmoeticadotcom","7 June 2012","The film that Harakiri shares the most cinematic DNA with is Kurosawa's The Bad Sleep Well. In a sense, that film is the modern retelling of this film, wherein a vengeance seeking hero plots to destroy his tormentors, only to have him end up dying, as well as having the real truth expunged. But, along with that film, Harakiri never errs by making its politics lead its art around. From the almost exact repetitions of the early actions of Chijiwa and Tsugumo in the Iyi house, to the repetition of the samurai armor to start and end the film, there is no doubt that politics is merely a weapon in the artistic arsenal; it is not its raison d'etre. But, the film also shares much artistry and narrative technique in common with Kurosawa's more placid Ikiru, which also has a large portion of its ending consist of characters relating flashbacks of what happened to the film's lead character. That this dialogue intensity occurs in a samurai film is unusual, but only at first blush, since Harakiri is, in reality, as much of a samurai film as Stanley Kubrick's Paths Of Glory can be called a 'war' film. And, like films like The Wild Bunch and Once Upoin A Time In The West, Harakiri ends with a symbolic foreshadow of the future of the nation it's set in. It is no happenstance that the rogue ronin Tsugumo is not felled by another's sword, but only by guns, for that was the way the Tokugawa Shogunate, the ultimate bad guy in this film, was to fall almost 240 years later.The Human Condition ultimately missed out on greatness because of its length and overarching ambition, which sometimes obfuscated points that should have rung clarion. Harakiri does not suffer that ill. It is a deft lightning strike at its target, and as such delivers a killer blow. It also shows that Japan's filmic legacy, in the 20th Century, was more than its Big Three directors, Kurosawa, Yasujiro Ozu, and Kenji Mizoguchi. Masaki Kobayashi seems to be every bit their equal, and, along with Kon Ichikawa, Hiroshi Teshigahara, Shohei Imammura, Nagisa Oshima, and Mikio Naruse, the middle part of the last century seems to have been, for Japanese film, one of the most Golden of Golden Ages any country has experienced in any art form. Bravo!","
            10/10
            "
